,tweets,label
3729,Says there’s 'never (been) so many apprehensions ever in our history.',1
3730,Gnome captured by drug-tripping teens and stashed in their closet overnight is discovered in the morning to be a lost child.,1
3731,Planned Parenthood and the Satanic Temple have worked together to oppose laws restricting abortion rights in Missouri.,1
3732,Malia Obama was fired from an internship at the United States Embassy in Spain (not the Spanish Embassy) after being caught smoking pot on the job.,1
3733,A 2005 gay pride vote 'had nothing to do with discrimination.',1
3734,Video captures a magician performing the “greatest card trick ever.”,1
3735,General George S. Patton Jr. discovered the French were honoring a latrine pit.,0
3736,President Donald Trump posited that Canadian women were the second biggest threat to America following ISIS.,1
3737,The 2007 film The Golden Compass is based on a series of books with anti-religious themes.,0
3738,Bernie Sanders tweeted a scathing retort to Donald Trump after the latter accused the former's supporters of inciting violence at Trump rallies.,1
3739,'Hillary (Clinton) caught on tape laughing about (Hurricane) Irma ‘wiping out all of those Florida hillbillies’.',1
3740,Says Marco Rubio 'voted against the bipartisan Violence Against Women Act.',0
3741,Woman is stalked by on-line acquaintance; use the “blind carbon copy” feature in e-mail to prevent this from happening to you!,1
3742,"'Gun violence is by far the leading cause of death for young African American men, outstripping the next nine causes of death combined.'",0
3743,Driving examiner gets run over during a road test.,1
3744,A man had his thumbs surgically altered so that he could more easily operate his iPhone.,1
3745,Twenty-two missionaries (or missionary families) are about to be executed in Afghanistan.,1
3746,'It was under Barack Obama and Hillary Clinton that changed the rules of engagement that probably cost (Capt. Humayun Khan’s) life.',1
3747,Twenty-six of the deadliest 27 mass shooters in the U.S. came from fatherless homes.,1
3748,Monty Python trouper John Cleese penned a satirical article about the formation of an “Axis of Just as Evil.”,1
3749,A video captures a cat with an extremely deep meow.,1
3750,Says Sen. Richard Blumenthal said he served in Vietnam in 'Da Nang Province. Soldiers dying left and right as we battled up the hill.' And 'then he cried when (the press) caught him.',1
3751,Video clip shows a wrecking ball smashing into a passing van.,1
3752,A photograph taken during World War II shows members of the League of German Girls during a uniform inspection.,1
3753,X-rays document a man in China whose body became riddled with tapeworms due to his consumption of sashimi.,1
3754,'We have the most educated … workforce in the entire nation.',1
3755,"Video clip shows the reunion of two men with Christian, a lion they had raised as a cub.",0
3756,"Facebook is removing photographs of military amputees from their network, deeming them 'offensive.'",1
3757,Osama bin Laden has been sighted in Utah.,1
3758,The bill presented by a famed fix-it man detailed the difference between value of work done and value of the knowledge behind it.,1
3759,White House Press Secretary Sean Spicer said President Trump had authority to add words like 'covfefe' to the language.,1
3760,"'Under this tax cut, middle-class families don't save enough for a week's worth of groceries, while millionaires save enough to go on an exotic vacation.'",0
3761,Michele Bachmann said Martin Luther King would still be alive today if black people were allowed to own guns in the 1960s.,1
3762,"During the recession, 'the consumer in his native perversity has begun to save. The savings rate is now 6.2 percent.'",0
3763,A video clip shows a NASA studio-produced 'outtake' of the first manned moon landing.,1
3764,"As Tennessee governor, Phil Bredesen 'supported higher taxes on us. Higher gas taxes. Higher sales taxes.'",1
3765,Gas stations in Los Angeles are charging in excess of $6 for regular gasoline and $9 for higher-quality options.,1
3766,The minimum legal drinking age in the U.S. is being raised to twenty-five as of 2 August 2014.,1
3767,"'Gov. Scott Walker (is) more than halfway to (his) 250,000 jobs goal.'",1
3768,"In the past 27 months, President Barack Obama has created more private-sector jobs than 'in the Reagan recovery.'",1
3769,Pastor Rick Scarborough asserted that breast cancer is caused by women's 'dirty' thoughts.,1
3770,Facebook doesn't consider military emblems 'appropriate' on their social network.,1
3771,A list reproduces Saul Alinsky's rules for 'How to Create a Social State.',1
3772,"'Nearly every state that has legalized (marijuana) has also legislated that you lose your right to own a gun if you are prescribed, or buy it recreationally.'",1
3773,Says Donald Trump 'hasn’t broken his promise' to release his tax returns.,1
3774,A New Zealand farmer was arrested for selling sheep for use as sex slaves by members of the Islamic State.,1
3775,"'Instead of fighting ISIS, (the Saudis) have focused more on a campaign to oust Iran-backed Houthi rebels in Yemen.'",0
3776,"'(U.S. Reps.) Paul Ryan, Sean Duffy and Reid Ribble are … shutting down town hall meetings, or making their constituents pay to attend them.'",1
3777,"'Once a woman enters into the sex trade, her average life expectancy is seven years.'",1
3778,A bill known as the Breast Cancer Patient Protection Act seeks to require insurance companies to cover a minimum 48-hour hospital stay for patients undergoing mastectomies.,0
3779,The National Rifle Association supported the passage of a 1967 bill in the California legislature banning the open carry of loaded firearms in public.,0
3780,"'About half of the presidents have been governors; half of them, senators.'",1
3781,Says a photo shows President Ronald Reagan meeting with Taliban leaders in the White House.,1
3782,Attorney General John Ashcroft believes calico cats are a sign of the devil.,1
3783,A photograph shows an abandoned military base that was abandoned after 'something' escaped from the facility's 'experimentation room.',1
3784,Bill Clinton Used Confederate Buttons in 1992 Presidential Campaign,1
3785,House Minority Leader Nancy Pelosi tweeted that she was disgusted with 'President' Trump after the passage of a tax reform bill.,1
3786,'Donald Trump dead from a fatal heart attack!',1
3787,"Says Alexandria Ocasio-Cortez said, 'We must block Trump from stopping the return of the heroic Alabama mother from ISIS. In many ways she is more of a hero then our veterans. Welcome home sister!'",1
3788,NASA has confirmed that marijuana contains “alien DNA” from outside of our solar system.,1
3789,'It's been 17 years that we've had unemployment higher than the national average in Oregon.',0
3790,Musician Neko Case's Vermont farmhouse was badly damaged in a fire in September 2017.,0
3791,"An Evangelical Christian mom re-wrote the Harry Potter series to remove all references to witchcraft and wizardry, replacing them with “prayer and miracles.”",1
3792,Facebook has banned the sale of firearms,0
3793,Democrats say Chafee wants to tax equipment that enables amputee veterans to drive,0
3794,Says Barack Obama's health care law 'will be the biggest job-killer ever.',1
3795,Hillary Clinton Vows to Get the NRA Shut Down for Good,1
3796,Says Tom Perriello voted 'to give tax breaks to foreign companies creating jobs in China.',1
3797,'Nothing in the Constitution explicitly guarantees our right to vote.',0
3798,Says Bruce Springsteen played in 1975 at Seton Hall University in South Orange at Walsh gym.,0
3799,Says Dan Patrick 'proposed Arizona-style show-me-your-papers legislation.',0
3800,"Studies link bread consumption to convicted felons, violent crimes, and poor academic performance and call for “bread-free” zones to be established around schools.",1
3801,Overdosing is now the number one accidental killer in our Commonwealth.,0
3802,'Babysitter on crystal meth eats 3-month-old baby.',1
3803,AG Jeff Sessions Holds Stock in Private Prison System,1
3804,'A million people a year come into the U.S. legally. No other country even comes close to that figure.',0
3805,"Shoshana Johnson, the other female U.S. POW of the Iraq war, is slated to receive a far smaller disability pension than that granted Jessica Lynch.",0
3806,"In Texas, 'the No. 1 name for new male babies — many of whom will vote one day — is Jose.'",0
3807,'A (state) trooper with 10 years on the force is getting $500 a year more than a trooper with 10 minutes on the force.',1
3808,A Las Vegas business has conducted “hunts” of naked women by paying customers armed with paintball guns.,1
